http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFtfj0XkpKAPhWOskasZCAlP12PCA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144009015&ei=I-d1V-CmPJGQhQHDkJqoCw&url=http://www.prnewswire.com/news-releases/machine-learning-crunchflow-is-partnering-with-usc-researchers-to-explore-new-frontiers-in-big-data-300292186.html, Machine Learning: Crunchflow is Partnering with USC Researchers to Explore New Frontiers in Big Data - PR Newswire (press release),,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEP21cqrZ-_BxHzA9mfa5DWYoPudg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779143906126&ei=I-d1V-CmPJGQhQHDkJqoCw&url=http://insidehpc.com/2016/06/intel-furthers-machine-learning-capabilities/, Intel Furthers Machine Learning Capabilities - insideHPC,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHvwm1riAqJ6vZk8QTofB0rc6LBRA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=I-d1V-CmPJGQhQHDkJqoCw&url=http://www.infoworld.com/article/3089317/mobile-technology/google-extends-tensorflow-machine-learning-to-ios.html, Google extends TensorFlow machine learning to iOS - InfoWorld,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHcvjQuMtA_dTaTBf21iqir2rShmQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779142963654&ei=I-d1V-CmPJGQhQHDkJqoCw&url=http://www.macworld.com/article/3089444/iphone-ipad/how-ios-10-powers-machine-learning-while-protecting-your-privacy.html, How iOS 10 powers machine learning while protecting your privacy - Macworld,,
http://www.wbaltv.com/politics/us-eyes-military-cooperation-with-russia-in-syria/40306038, POLITICS - GOOGLE NEWS,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFdAqbX95L63HBw8PuQhbqti-sCiQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=4-p1V4DzLYzPhQH61IfIAw&url=http://mashable.com/2016/06/30/change-org-australia-politics/, How Change.org became a legitimate force in Australian politics - Mashable,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGlteBK7NYisUCN9_uHZ2MWEkqyMA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=Nul1V9jEJcORhAG86p3IBQ&url=http://www.theatlantic.com/politics/archive/2016/06/the-atlantic-politics-policy-daily-born-to-running-mate/489686/, The Atlantic Politics & Policy Daily: Born to Running Mate - The Atlantic,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHpyifL-_NGwRqmeP6VOwbllaImtw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779142797115&ei=Nul1V9jEJcORhAG86p3IBQ&url=http://www.nytimes.com/2016/07/01/us/politics/meeting-between-bill-clinton-and-loretta-lynch-provokes-political-furor.html, Meeting Between Bill Clinton and Loretta Lynch Provokes Political Furor - New York Times,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHeCpIf9QF5s9XxoF-wKMQNUXp3Xw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=Nul1V9jEJcORhAG86p3IBQ&url=http://www.slate.com/blogs/xx_factor/2016/06/30/north_america_s_hottest_male_leaders_gather_for_steamy_three_way_politics.html, North America's Hottest Male Leaders Gather for Steamy Three-Way Politics Sesh - Slate Magazine (blog),,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGwo1OYgBekk11lSG-bw5GtOl68VA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779142040778&ei=Nul1V9jEJcORhAG86p3IBQ&url=http://fivethirtyeight.com/features/a-history-of-data-in-american-politics-part-3-the-2016-primaries/, A History Of Data In American Politics (Part 3): The 2016 Primaries - FiveThirtyEight,,
